DemVegINum,DemVegAñoFRlt,DemVegAñoIni,DemVegAñoFin,DemVegBar,DemVegIBlo,DemVegEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
8688,F,2029,2029,Tocopilla 005,16,EtaMes,1.188615623,1.173583048,1.188032119,1.198181494,1.201589313,1.110945998,1.20644975,1.21851868,1.134878338,1.135145842,1.147360868,1.160701939
8689,F,2030,2030,Tocopilla 005,1,EtaMes,1.086061514,1.058606121,1.070825876,1.096475825,1.074723076,1.152145992,1.104347307,1.080070747,1.16695138,1.066093439,1.050242732,1.064637409
8690,F,2030,2030,Tocopilla 005,2,EtaMes,1.033866781,1.057644625,1.067920813,1.05182503,1.063777504,1.026083859,1.086691052,1.099280521,1.001874873,1.010443147,1.026259521,1.036172198
8691,F,2030,2030,Tocopilla 005,3,EtaMes,0.956839745,0.90717064,0.921133519,0.970060792,0.949615462,1.046643992,0.960033152,0.961530231,1.046260702,0.972618965,0.969352984,0.937404882
8692,F,2030,2030,Tocopilla 005,4,EtaMes,0.912189077,0.918834758,0.927221095,0.911007403,0.930767447,0.913869801,0.931739596,0.966030526,0.908215247,0.947205999,0.953402005,0.943166086
8693,F,2030,2030,Tocopilla 005,5,EtaMes,0.914169176,0.863735657,0.876317207,0.8855822,0.869168689,0.996684994,0.845243739,0.921872612,0.989657218,0.93650633,0.928435255,0.923215248
8694,F,2030,2030,Tocopilla 005,6,EtaMes,0.987919205,0.964002668,0.978745165,0.909491511,0.963289095,0.94096378,0.953972226,0.954986134,0.915939051,0.962114472,0.965834942,1.035585409
8695,F,2030,2030,Tocopilla 005,7,EtaMes,0.919327857,0.930145901,0.920872389,0.958213837,0.927141897,1.005714444,0.820639787,0.908640304,0.967745169,0.922633793,0.8845543,0.890497296
8696,F,2030,2030,Tocopilla 005,8,EtaMes,0.976756538,0.994971755,0.989125054,0.936493338,0.998120735,0.926209633,0.98868102,0.933041466,0.919699027,0.958691379,0.955041236,0.96883812
8697,F,2030,2030,Tocopilla 005,9,EtaMes,0.938688832,0.967325576,0.916759603,0.962008425,0.925662745,1.037154159,0.881605332,0.926824901,1.034616557,0.951574233,0.939513575,0.952139814
8698,F,2030,2030,Tocopilla 005,10,EtaMes,0.98828975,0.989349723,0.975350484,0.951426333,0.981981091,0.954428229,1.025631485,0.967681289,0.960977214,1.008615782,0.994519684,0.976075189
8699,F,2030,2030,Tocopilla 005,11,EtaMes,0.949197255,0.987097717,0.912646817,0.957519053,0.903904899,1.027397006,0.976210795,0.952857174,1.040996737,0.922083296,0.941170819,0.976678278
8700,F,2030,2030,Tocopilla 005,12,EtaMes,1.002648367,0.968698342,0.988439589,0.980024219,0.972059489,0.910320552,1.025631485,0.980369893,0.953251899,0.985265394,0.999023066,0.98981584
8701,F,2030,2030,Tocopilla 005,13,EtaMes,1.006006431,1.162782998,0.935365064,1.102675435,1.005250655,1.103850313,1.020084214,1.091960172,1.124173733,0.990785382,1.010270713,1.029370776
8702,F,2030,2030,Tocopilla 005,14,EtaMes,1.053274074,1.152212941,0.994021228,1.116279595,1.07271452,0.959793373,1.045717455,1.134654017,1.033585508,1.039764645,1.061666912,0.997248505
8703,F,2030,2030,Tocopilla 005,15,EtaMes,1.178471955,1.194579418,1.135716501,1.2065189,1.163281326,1.284647236,1.190243406,1.169290565,1.250984564,1.121253287,1.11139866,1.185195949
8704,F,2030,2030,Tocopilla 005,16,EtaMes,1.188615623,1.173583048,1.188032119,1.198181494,1.201589313,1.110945998,1.20644975,1.21851868,1.134878338,1.135145842,1.147360868,1.160701939
8705,F,2031,2031,Tocopilla 005,1,EtaMes,1.086061514,1.058606121,1.070825876,1.096475825,1.074723076,1.152145992,1.104347307,1.080070747,1.16695138,1.066093439,1.050242732,1.064637409
8706,F,2031,2031,Tocopilla 005,2,EtaMes,1.033866781,1.057644625,1.067920813,1.05182503,1.063777504,1.026083859,1.086691052,1.099280521,1.001874873,1.010443147,1.026259521,1.036172198
8707,F,2031,2031,Tocopilla 005,3,EtaMes,0.956839745,0.90717064,0.921133519,0.970060792,0.949615462,1.046643992,0.960033152,0.961530231,1.046260702,0.972618965,0.969352984,0.937404882
8708,F,2031,2031,Tocopilla 005,4,EtaMes,0.912189077,0.918834758,0.927221095,0.911007403,0.930767447,0.913869801,0.931739596,0.966030526,0.908215247,0.947205999,0.953402005,0.943166086
8709,F,2031,2031,Tocopilla 005,5,EtaMes,0.914169176,0.863735657,0.876317207,0.8855822,0.869168689,0.996684994,0.845243739,0.921872612,0.989657218,0.93650633,0.928435255,0.923215248
8710,F,2031,2031,Tocopilla 005,6,EtaMes,0.987919205,0.964002668,0.978745165,0.909491511,0.963289095,0.94096378,0.953972226,0.954986134,0.915939051,0.962114472,0.965834942,1.035585409
8711,F,2031,2031,Tocopilla 005,7,EtaMes,0.919327857,0.930145901,0.920872389,0.958213837,0.927141897,1.005714444,0.820639787,0.908640304,0.967745169,0.922633793,0.8845543,0.890497296
8712,F,2031,2031,Tocopilla 005,8,EtaMes,0.976756538,0.994971755,0.989125054,0.936493338,0.998120735,0.926209633,0.98868102,0.933041466,0.919699027,0.958691379,0.955041236,0.96883812
8713,F,2031,2031,Tocopilla 005,9,EtaMes,0.938688832,0.967325576,0.916759603,0.962008425,0.925662745,1.037154159,0.881605332,0.926824901,1.034616557,0.951574233,0.939513575,0.952139814
8714,F,2031,2031,Tocopilla 005,10,EtaMes,0.98828975,0.989349723,0.975350484,0.951426333,0.981981091,0.954428229,1.025631485,0.967681289,0.960977214,1.008615782,0.994519684,0.976075189
8715,F,2031,2031,Tocopilla 005,11,EtaMes,0.949197255,0.987097717,0.912646817,0.957519053,0.903904899,1.027397006,0.976210795,0.952857174,1.040996737,0.922083296,0.941170819,0.976678278
8716,F,2031,2031,Tocopilla 005,12,EtaMes,1.002648367,0.968698342,0.988439589,0.980024219,0.972059489,0.910320552,1.025631485,0.980369893,0.953251899,0.985265394,0.999023066,0.98981584
8717,F,2031,2031,Tocopilla 005,13,EtaMes,1.006006431,1.162782998,0.935365064,1.102675435,1.005250655,1.103850313,1.020084214,1.091960172,1.124173733,0.990785382,1.010270713,1.029370776
8718,F,2031,2031,Tocopilla 005,14,EtaMes,1.053274074,1.152212941,0.994021228,1.116279595,1.07271452,0.959793373,1.045717455,1.134654017,1.033585508,1.039764645,1.061666912,0.997248505
8719,F,2031,2031,Tocopilla 005,15,EtaMes,1.178471955,1.194579418,1.135716501,1.2065189,1.163281326,1.284647236,1.190243406,1.169290565,1.250984564,1.121253287,1.11139866,1.185195949
8720,F,2031,2031,Tocopilla 005,16,EtaMes,1.188615623,1.173583048,1.188032119,1.198181494,1.201589313,1.110945998,1.20644975,1.21851868,1.134878338,1.135145842,1.147360868,1.160701939
8721,F,2032,2032,Tocopilla 005,1,EtaMes,1.086061514,1.058606121,1.070825876,1.096475825,1.074723076,1.152145992,1.104347307,1.080070747,1.16695138,1.066093439,1.050242732,1.064637409
8722,F,2032,2032,Tocopilla 005,2,EtaMes,1.033866781,1.057644625,1.067920813,1.05182503,1.063777504,1.026083859,1.086691052,1.099280521,1.001874873,1.010443147,1.026259521,1.036172198
8723,F,2032,2032,Tocopilla 005,3,EtaMes,0.956839745,0.90717064,0.921133519,0.970060792,0.949615462,1.046643992,0.960033152,0.961530231,1.046260702,0.972618965,0.969352984,0.937404882
8724,F,2032,2032,Tocopilla 005,4,EtaMes,0.912189077,0.918834758,0.927221095,0.911007403,0.930767447,0.913869801,0.931739596,0.966030526,0.908215247,0.947205999,0.953402005,0.943166086
8725,F,2032,2032,Tocopilla 005,5,EtaMes,0.914169176,0.863735657,0.876317207,0.8855822,0.869168689,0.996684994,0.845243739,0.921872612,0.989657218,0.93650633,0.928435255,0.923215248
8726,F,2032,2032,Tocopilla 005,6,EtaMes,0.987919205,0.964002668,0.978745165,0.909491511,0.963289095,0.94096378,0.953972226,0.954986134,0.915939051,0.962114472,0.965834942,1.035585409
8727,F,2032,2032,Tocopilla 005,7,EtaMes,0.919327857,0.930145901,0.920872389,0.958213837,0.927141897,1.005714444,0.820639787,0.908640304,0.967745169,0.922633793,0.8845543,0.890497296
8728,F,2032,2032,Tocopilla 005,8,EtaMes,0.976756538,0.994971755,0.989125054,0.936493338,0.998120735,0.926209633,0.98868102,0.933041466,0.919699027,0.958691379,0.955041236,0.96883812
8729,F,2032,2032,Tocopilla 005,9,EtaMes,0.938688832,0.967325576,0.916759603,0.962008425,0.925662745,1.037154159,0.881605332,0.926824901,1.034616557,0.951574233,0.939513575,0.952139814
8730,F,2032,2032,Tocopilla 005,10,EtaMes,0.98828975,0.989349723,0.975350484,0.951426333,0.981981091,0.954428229,1.025631485,0.967681289,0.960977214,1.008615782,0.994519684,0.976075189
8731,F,2032,2032,Tocopilla 005,11,EtaMes,0.949197255,0.987097717,0.912646817,0.957519053,0.903904899,1.027397006,0.976210795,0.952857174,1.040996737,0.922083296,0.941170819,0.976678278
8732,F,2032,2032,Tocopilla 005,12,EtaMes,1.002648367,0.968698342,0.988439589,0.980024219,0.972059489,0.910320552,1.025631485,0.980369893,0.953251899,0.985265394,0.999023066,0.98981584
8733,F,2032,2032,Tocopilla 005,13,EtaMes,1.006006431,1.162782998,0.935365064,1.102675435,1.005250655,1.103850313,1.020084214,1.091960172,1.124173733,0.990785382,1.010270713,1.029370776
8734,F,2032,2032,Tocopilla 005,14,EtaMes,1.053274074,1.152212941,0.994021228,1.116279595,1.07271452,0.959793373,1.045717455,1.134654017,1.033585508,1.039764645,1.061666912,0.997248505
8735,F,2032,2032,Tocopilla 005,15,EtaMes,1.178471955,1.194579418,1.135716501,1.2065189,1.163281326,1.284647236,1.190243406,1.169290565,1.250984564,1.121253287,1.11139866,1.185195949
8736,F,2032,2032,Tocopilla 005,16,EtaMes,1.188615623,1.173583048,1.188032119,1.198181494,1.201589313,1.110945998,1.20644975,1.21851868,1.134878338,1.135145842,1.147360868,1.160701939
8737,F,2033,2033,Tocopilla 005,1,EtaMes,1.086061514,1.058606121,1.070825876,1.096475825,1.074723076,1.152145992,1.104347307,1.080070747,1.16695138,1.066093439,1.050242732,1.064637409
8738,F,2033,2033,Tocopilla 005,2,EtaMes,1.033866781,1.057644625,1.067920813,1.05182503,1.063777504,1.026083859,1.086691052,1.099280521,1.001874873,1.010443147,1.026259521,1.036172198
8739,F,2033,2033,Tocopilla 005,3,EtaMes,0.956839745,0.90717064,0.921133519,0.970060792,0.949615462,1.046643992,0.960033152,0.961530231,1.046260702,0.972618965,0.969352984,0.937404882
8740,F,2033,2033,Tocopilla 005,4,EtaMes,0.912189077,0.918834758,0.927221095,0.911007403,0.930767447,0.913869801,0.931739596,0.966030526,0.908215247,0.947205999,0.953402005,0.943166086
8741,F,2033,2033,Tocopilla 005,5,EtaMes,0.914169176,0.863735657,0.876317207,0.8855822,0.869168689,0.996684994,0.845243739,0.921872612,0.989657218,0.93650633,0.928435255,0.923215248
8742,F,2033,2033,Tocopilla 005,6,EtaMes,0.987919205,0.964002668,0.978745165,0.909491511,0.963289095,0.94096378,0.953972226,0.954986134,0.915939051,0.962114472,0.965834942,1.035585409
8743,F,2033,2033,Tocopilla 005,7,EtaMes,0.919327857,0.930145901,0.920872389,0.958213837,0.927141897,1.005714444,0.820639787,0.908640304,0.967745169,0.922633793,0.8845543,0.890497296
8744,F,2033,2033,Tocopilla 005,8,EtaMes,0.976756538,0.994971755,0.989125054,0.936493338,0.998120735,0.926209633,0.98868102,0.933041466,0.919699027,0.958691379,0.955041236,0.96883812
8745,F,2033,2033,Tocopilla 005,9,EtaMes,0.938688832,0.967325576,0.916759603,0.962008425,0.925662745,1.037154159,0.881605332,0.926824901,1.034616557,0.951574233,0.939513575,0.952139814
8746,F,2033,2033,Tocopilla 005,10,EtaMes,0.98828975,0.989349723,0.975350484,0.951426333,0.981981091,0.954428229,1.025631485,0.967681289,0.960977214,1.008615782,0.994519684,0.976075189
8747,F,2033,2033,Tocopilla 005,11,EtaMes,0.949197255,0.987097717,0.912646817,0.957519053,0.903904899,1.027397006,0.976210795,0.952857174,1.040996737,0.922083296,0.941170819,0.976678278
8748,F,2033,2033,Tocopilla 005,12,EtaMes,1.002648367,0.968698342,0.988439589,0.980024219,0.972059489,0.910320552,1.025631485,0.980369893,0.953251899,0.985265394,0.999023066,0.98981584
8749,F,2033,2033,Tocopilla 005,13,EtaMes,1.006006431,1.162782998,0.935365064,1.102675435,1.005250655,1.103850313,1.020084214,1.091960172,1.124173733,0.990785382,1.010270713,1.029370776
8750,F,2033,2033,Tocopilla 005,14,EtaMes,1.053274074,1.152212941,0.994021228,1.116279595,1.07271452,0.959793373,1.045717455,1.134654017,1.033585508,1.039764645,1.061666912,0.997248505
8751,F,2033,2033,Tocopilla 005,15,EtaMes,1.178471955,1.194579418,1.135716501,1.2065189,1.163281326,1.284647236,1.190243406,1.169290565,1.250984564,1.121253287,1.11139866,1.185195949
8752,F,2033,2033,Tocopilla 005,16,EtaMes,1.188615623,1.173583048,1.188032119,1.198181494,1.201589313,1.110945998,1.20644975,1.21851868,1.134878338,1.135145842,1.147360868,1.160701939
8753,F,2034,2034,Tocopilla 005,1,EtaMes,1.086061514,1.058606121,1.070825876,1.096475825,1.074723076,1.152145992,1.104347307,1.080070747,1.16695138,1.066093439,1.050242732,1.064637409
8754,F,2034,2034,Tocopilla 005,2,EtaMes,1.033866781,1.057644625,1.067920813,1.05182503,1.063777504,1.026083859,1.086691052,1.099280521,1.001874873,1.010443147,1.026259521,1.036172198
8755,F,2034,2034,Tocopilla 005,3,EtaMes,0.956839745,0.90717064,0.921133519,0.970060792,0.949615462,1.046643992,0.960033152,0.961530231,1.046260702,0.972618965,0.969352984,0.937404882
8756,F,2034,2034,Tocopilla 005,4,EtaMes,0.912189077,0.918834758,0.927221095,0.911007403,0.930767447,0.913869801,0.931739596,0.966030526,0.908215247,0.947205999,0.953402005,0.943166086
8757,F,2034,2034,Tocopilla 005,5,EtaMes,0.914169176,0.863735657,0.876317207,0.8855822,0.869168689,0.996684994,0.845243739,0.921872612,0.989657218,0.93650633,0.928435255,0.923215248
8758,F,2034,2034,Tocopilla 005,6,EtaMes,0.987919205,0.964002668,0.978745165,0.909491511,0.963289095,0.94096378,0.953972226,0.954986134,0.915939051,0.962114472,0.965834942,1.035585409
8759,F,2034,2034,Tocopilla 005,7,EtaMes,0.919327857,0.930145901,0.920872389,0.958213837,0.927141897,1.005714444,0.820639787,0.908640304,0.967745169,0.922633793,0.8845543,0.890497296
8760,F,2034,2034,Tocopilla 005,8,EtaMes,0.976756538,0.994971755,0.989125054,0.936493338,0.998120735,0.926209633,0.98868102,0.933041466,0.919699027,0.958691379,0.955041236,0.96883812
8761,F,2034,2034,Tocopilla 005,9,EtaMes,0.938688832,0.967325576,0.916759603,0.962008425,0.925662745,1.037154159,0.881605332,0.926824901,1.034616557,0.951574233,0.939513575,0.952139814
8762,F,2034,2034,Tocopilla 005,10,EtaMes,0.98828975,0.989349723,0.975350484,0.951426333,0.981981091,0.954428229,1.025631485,0.967681289,0.960977214,1.008615782,0.994519684,0.976075189
8763,F,2034,2034,Tocopilla 005,11,EtaMes,0.949197255,0.987097717,0.912646817,0.957519053,0.903904899,1.027397006,0.976210795,0.952857174,1.040996737,0.922083296,0.941170819,0.976678278
8764,F,2034,2034,Tocopilla 005,12,EtaMes,1.002648367,0.968698342,0.988439589,0.980024219,0.972059489,0.910320552,1.025631485,0.980369893,0.953251899,0.985265394,0.999023066,0.98981584
8765,F,2034,2034,Tocopilla 005,13,EtaMes,1.006006431,1.162782998,0.935365064,1.102675435,1.005250655,1.103850313,1.020084214,1.091960172,1.124173733,0.990785382,1.010270713,1.029370776
8766,F,2034,2034,Tocopilla 005,14,EtaMes,1.053274074,1.152212941,0.994021228,1.116279595,1.07271452,0.959793373,1.045717455,1.134654017,1.033585508,1.039764645,1.061666912,0.997248505
8767,F,2034,2034,Tocopilla 005,15,EtaMes,1.178471955,1.194579418,1.135716501,1.2065189,1.163281326,1.284647236,1.190243406,1.169290565,1.250984564,1.121253287,1.11139866,1.185195949
8768,F,2034,2034,Tocopilla 005,16,EtaMes,1.188615623,1.173583048,1.188032119,1.198181494,1.201589313,1.110945998,1.20644975,1.21851868,1.134878338,1.135145842,1.147360868,1.160701939
8769,F,2035,2035,Tocopilla 005,1,EtaMes,1.086061514,1.058606121,1.070825876,1.096475825,1.074723076,1.152145992,1.104347307,1.080070747,1.16695138,1.066093439,1.050242732,1.064637409
8770,F,2035,2035,Tocopilla 005,2,EtaMes,1.033866781,1.057644625,1.067920813,1.05182503,1.063777504,1.026083859,1.086691052,1.099280521,1.001874873,1.010443147,1.026259521,1.036172198
8771,F,2035,2035,Tocopilla 005,3,EtaMes,0.956839745,0.90717064,0.921133519,0.970060792,0.949615462,1.046643992,0.960033152,0.961530231,1.046260702,0.972618965,0.969352984,0.937404882
8772,F,2035,2035,Tocopilla 005,4,EtaMes,0.912189077,0.918834758,0.927221095,0.911007403,0.930767447,0.913869801,0.931739596,0.966030526,0.908215247,0.947205999,0.953402005,0.943166086
8773,F,2035,2035,Tocopilla 005,5,EtaMes,0.914169176,0.863735657,0.876317207,0.8855822,0.869168689,0.996684994,0.845243739,0.921872612,0.989657218,0.93650633,0.928435255,0.923215248
8774,F,2035,2035,Tocopilla 005,6,EtaMes,0.987919205,0.964002668,0.978745165,0.909491511,0.963289095,0.94096378,0.953972226,0.954986134,0.915939051,0.962114472,0.965834942,1.035585409
8775,F,2035,2035,Tocopilla 005,7,EtaMes,0.919327857,0.930145901,0.920872389,0.958213837,0.927141897,1.005714444,0.820639787,0.908640304,0.967745169,0.922633793,0.8845543,0.890497296
8776,F,2035,2035,Tocopilla 005,8,EtaMes,0.976756538,0.994971755,0.989125054,0.936493338,0.998120735,0.926209633,0.98868102,0.933041466,0.919699027,0.958691379,0.955041236,0.96883812
8777,F,2035,2035,Tocopilla 005,9,EtaMes,0.938688832,0.967325576,0.916759603,0.962008425,0.925662745,1.037154159,0.881605332,0.926824901,1.034616557,0.951574233,0.939513575,0.952139814
8778,F,2035,2035,Tocopilla 005,10,EtaMes,0.98828975,0.989349723,0.975350484,0.951426333,0.981981091,0.954428229,1.025631485,0.967681289,0.960977214,1.008615782,0.994519684,0.976075189
8779,F,2035,2035,Tocopilla 005,11,EtaMes,0.949197255,0.987097717,0.912646817,0.957519053,0.903904899,1.027397006,0.976210795,0.952857174,1.040996737,0.922083296,0.941170819,0.976678278
8780,F,2035,2035,Tocopilla 005,12,EtaMes,1.002648367,0.968698342,0.988439589,0.980024219,0.972059489,0.910320552,1.025631485,0.980369893,0.953251899,0.985265394,0.999023066,0.98981584
8781,F,2035,2035,Tocopilla 005,13,EtaMes,1.006006431,1.162782998,0.935365064,1.102675435,1.005250655,1.103850313,1.020084214,1.091960172,1.124173733,0.990785382,1.010270713,1.029370776
8782,F,2035,2035,Tocopilla 005,14,EtaMes,1.053274074,1.152212941,0.994021228,1.116279595,1.07271452,0.959793373,1.045717455,1.134654017,1.033585508,1.039764645,1.061666912,0.997248505
8783,F,2035,2035,Tocopilla 005,15,EtaMes,1.178471955,1.194579418,1.135716501,1.2065189,1.163281326,1.284647236,1.190243406,1.169290565,1.250984564,1.121253287,1.11139866,1.185195949
8784,F,2035,2035,Tocopilla 005,16,EtaMes,1.188615623,1.173583048,1.188032119,1.198181494,1.201589313,1.110945998,1.20644975,1.21851868,1.134878338,1.135145842,1.147360868,1.160701939
8785,F,2036,*,Tocopilla 005,1,EtaMes,1.086061514,1.058606121,1.070825876,1.096475825,1.074723076,1.152145992,1.104347307,1.080070747,1.16695138,1.066093439,1.050242732,1.064637409
8786,F,2036,*,Tocopilla 005,2,EtaMes,1.033866781,1.057644625,1.067920813,1.05182503,1.063777504,1.026083859,1.086691052,1.099280521,1.001874873,1.010443147,1.026259521,1.036172198
8787,F,2036,*,Tocopilla 005,3,EtaMes,0.956839745,0.90717064,0.921133519,0.970060792,0.949615462,1.046643992,0.960033152,0.961530231,1.046260702,0.972618965,0.969352984,0.937404882
8788,F,2036,*,Tocopilla 005,4,EtaMes,0.912189077,0.918834758,0.927221095,0.911007403,0.930767447,0.913869801,0.931739596,0.966030526,0.908215247,0.947205999,0.953402005,0.943166086
8789,F,2036,*,Tocopilla 005,5,EtaMes,0.914169176,0.863735657,0.876317207,0.8855822,0.869168689,0.996684994,0.845243739,0.921872612,0.989657218,0.93650633,0.928435255,0.923215248
8790,F,2036,*,Tocopilla 005,6,EtaMes,0.987919205,0.964002668,0.978745165,0.909491511,0.963289095,0.94096378,0.953972226,0.954986134,0.915939051,0.962114472,0.965834942,1.035585409
8791,F,2036,*,Tocopilla 005,7,EtaMes,0.919327857,0.930145901,0.920872389,0.958213837,0.927141897,1.005714444,0.820639787,0.908640304,0.967745169,0.922633793,0.8845543,0.890497296
8792,F,2036,*,Tocopilla 005,8,EtaMes,0.976756538,0.994971755,0.989125054,0.936493338,0.998120735,0.926209633,0.98868102,0.933041466,0.919699027,0.958691379,0.955041236,0.96883812
8793,F,2036,*,Tocopilla 005,9,EtaMes,0.938688832,0.967325576,0.916759603,0.962008425,0.925662745,1.037154159,0.881605332,0.926824901,1.034616557,0.951574233,0.939513575,0.952139814
8794,F,2036,*,Tocopilla 005,10,EtaMes,0.98828975,0.989349723,0.975350484,0.951426333,0.981981091,0.954428229,1.025631485,0.967681289,0.960977214,1.008615782,0.994519684,0.976075189
