DemIndINum,DemIndAñoFRlt,DemIndAñoIni,DemIndAñoFin,DemIndBar,DemIndIBlo,DemIndEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
5547,F,2031,2031,Gaby 220,11,EtaMes,0.971757104,0.954359586,1.081191228,0.97636353,0.928117721,1.05894009,1.022677372,0.982128673,1.0499695,1.112384282,1.073503768,0.907786666
5548,F,2031,2031,Gaby 220,12,EtaMes,0.934018913,0.949725556,0.927848782,0.956874934,1.020932821,0.87985892,0.93583434,0.947988569,0.915311801,0.914457643,0.942532109,1.02290007
5549,F,2031,2031,Gaby 220,13,EtaMes,1.032826164,1.023484098,1.077060645,1.046716203,0.958244486,1.112419567,1.104600751,1.022366223,1.088552841,1.087898555,1.1093889,0.929506379
5550,F,2031,2031,Gaby 220,14,EtaMes,0.969664313,0.961925194,0.934562805,0.983771088,1.017832387,0.921964133,0.994451942,0.971243372,0.942322306,0.92351341,0.982576909,1.03591919
5551,F,2031,2031,Gaby 220,15,EtaMes,1.058156598,1.061332106,1.096487524,1.056728169,0.963860302,1.159145575,1.111495681,1.031529852,1.08454003,1.078861974,1.150789726,0.930281776
5552,F,2031,2031,Gaby 220,16,EtaMes,1.004856653,0.967368713,0.94483453,1.011572816,1.077260302,0.953512235,0.983143658,0.997463084,0.955785202,0.985878161,0.987207212,1.033805805
5553,F,2032,2032,Gaby 220,1,EtaMes,1.091791542,0.968563472,1.097047026,1.05619425,0.982905028,1.096857132,1.105902865,1.023246267,1.132689266,1.143796189,1.109734531,1.002966568
5554,F,2032,2032,Gaby 220,2,EtaMes,1.042972975,1.024706244,0.958653011,1.017710942,1.068560401,0.956468624,1.011456085,1.03675773,1.026356299,1.001882298,0.968119167,1.036608647
5555,F,2032,2032,Gaby 220,3,EtaMes,1.131358964,0.972754295,1.117955369,1.059428945,0.992782977,1.142008406,1.086606474,1.074748375,1.156537572,1.153445549,1.086283472,1.037805988
5556,F,2032,2032,Gaby 220,4,EtaMes,1.001984947,1.079990317,1.030015048,1.022940307,1.056628107,1.002765065,1.002609695,1.049862697,1.051667723,1.040628308,1.000634397,1.037310898
5557,F,2032,2032,Gaby 220,5,EtaMes,1.130803094,1.011578405,1.106733707,1.028757798,0.925351503,1.17404578,1.096646872,1.112514818,1.101604613,1.101529706,1.119152974,1.025474602
5558,F,2032,2032,Gaby 220,6,EtaMes,0.970486792,1.0026583,0.959452126,0.986350696,1.036231802,0.960708398,0.987401914,1.021727144,0.997608646,1.0255078,0.954328493,1.051215176
5559,F,2032,2032,Gaby 220,7,EtaMes,1.058506413,0.985313015,1.060414246,0.988889205,0.872248941,1.116478959,1.039693756,1.044886493,0.999482835,0.977247479,1.102122009,1.008293111
5560,F,2032,2032,Gaby 220,8,EtaMes,0.940016736,0.986469585,0.911218804,0.937421059,0.959656322,0.893185702,0.934131465,0.962041329,0.94826614,0.963665217,0.927880813,1.000120756
5561,F,2032,2032,Gaby 220,9,EtaMes,1.0380063,0.98809353,1.036246196,1.000864073,0.916226416,1.055414999,0.995803617,0.957976365,0.984403491,0.979871495,1.0675799,0.935812936
5562,F,2032,2032,Gaby 220,10,EtaMes,0.924081207,0.960313087,0.894984126,0.956627283,0.957033507,0.86237452,0.924545309,0.930844481,0.909848578,0.940798448,0.937945586,0.97198453
5563,F,2032,2032,Gaby 220,11,EtaMes,0.971757104,0.954359586,1.081191228,0.97636353,0.928117721,1.05894009,1.022677372,0.982128673,1.0499695,1.112384282,1.073503768,0.907786666
5564,F,2032,2032,Gaby 220,12,EtaMes,0.934018913,0.949725556,0.927848782,0.956874934,1.020932821,0.87985892,0.93583434,0.947988569,0.915311801,0.914457643,0.942532109,1.02290007
5565,F,2032,2032,Gaby 220,13,EtaMes,1.032826164,1.023484098,1.077060645,1.046716203,0.958244486,1.112419567,1.104600751,1.022366223,1.088552841,1.087898555,1.1093889,0.929506379
5566,F,2032,2032,Gaby 220,14,EtaMes,0.969664313,0.961925194,0.934562805,0.983771088,1.017832387,0.921964133,0.994451942,0.971243372,0.942322306,0.92351341,0.982576909,1.03591919
5567,F,2032,2032,Gaby 220,15,EtaMes,1.058156598,1.061332106,1.096487524,1.056728169,0.963860302,1.159145575,1.111495681,1.031529852,1.08454003,1.078861974,1.150789726,0.930281776
5568,F,2032,2032,Gaby 220,16,EtaMes,1.004856653,0.967368713,0.94483453,1.011572816,1.077260302,0.953512235,0.983143658,0.997463084,0.955785202,0.985878161,0.987207212,1.033805805
5569,F,2033,2033,Gaby 220,1,EtaMes,1.091791542,0.968563472,1.097047026,1.05619425,0.982905028,1.096857132,1.105902865,1.023246267,1.132689266,1.143796189,1.109734531,1.002966568
5570,F,2033,2033,Gaby 220,2,EtaMes,1.042972975,1.024706244,0.958653011,1.017710942,1.068560401,0.956468624,1.011456085,1.03675773,1.026356299,1.001882298,0.968119167,1.036608647
5571,F,2033,2033,Gaby 220,3,EtaMes,1.131358964,0.972754295,1.117955369,1.059428945,0.992782977,1.142008406,1.086606474,1.074748375,1.156537572,1.153445549,1.086283472,1.037805988
5572,F,2033,2033,Gaby 220,4,EtaMes,1.001984947,1.079990317,1.030015048,1.022940307,1.056628107,1.002765065,1.002609695,1.049862697,1.051667723,1.040628308,1.000634397,1.037310898
5573,F,2033,2033,Gaby 220,5,EtaMes,1.130803094,1.011578405,1.106733707,1.028757798,0.925351503,1.17404578,1.096646872,1.112514818,1.101604613,1.101529706,1.119152974,1.025474602
5574,F,2033,2033,Gaby 220,6,EtaMes,0.970486792,1.0026583,0.959452126,0.986350696,1.036231802,0.960708398,0.987401914,1.021727144,0.997608646,1.0255078,0.954328493,1.051215176
5575,F,2033,2033,Gaby 220,7,EtaMes,1.058506413,0.985313015,1.060414246,0.988889205,0.872248941,1.116478959,1.039693756,1.044886493,0.999482835,0.977247479,1.102122009,1.008293111
5576,F,2033,2033,Gaby 220,8,EtaMes,0.940016736,0.986469585,0.911218804,0.937421059,0.959656322,0.893185702,0.934131465,0.962041329,0.94826614,0.963665217,0.927880813,1.000120756
5577,F,2033,2033,Gaby 220,9,EtaMes,1.0380063,0.98809353,1.036246196,1.000864073,0.916226416,1.055414999,0.995803617,0.957976365,0.984403491,0.979871495,1.0675799,0.935812936
5578,F,2033,2033,Gaby 220,10,EtaMes,0.924081207,0.960313087,0.894984126,0.956627283,0.957033507,0.86237452,0.924545309,0.930844481,0.909848578,0.940798448,0.937945586,0.97198453
5579,F,2033,2033,Gaby 220,11,EtaMes,0.971757104,0.954359586,1.081191228,0.97636353,0.928117721,1.05894009,1.022677372,0.982128673,1.0499695,1.112384282,1.073503768,0.907786666
5580,F,2033,2033,Gaby 220,12,EtaMes,0.934018913,0.949725556,0.927848782,0.956874934,1.020932821,0.87985892,0.93583434,0.947988569,0.915311801,0.914457643,0.942532109,1.02290007
5581,F,2033,2033,Gaby 220,13,EtaMes,1.032826164,1.023484098,1.077060645,1.046716203,0.958244486,1.112419567,1.104600751,1.022366223,1.088552841,1.087898555,1.1093889,0.929506379
5582,F,2033,2033,Gaby 220,14,EtaMes,0.969664313,0.961925194,0.934562805,0.983771088,1.017832387,0.921964133,0.994451942,0.971243372,0.942322306,0.92351341,0.982576909,1.03591919
5583,F,2033,2033,Gaby 220,15,EtaMes,1.058156598,1.061332106,1.096487524,1.056728169,0.963860302,1.159145575,1.111495681,1.031529852,1.08454003,1.078861974,1.150789726,0.930281776
5584,F,2033,2033,Gaby 220,16,EtaMes,1.004856653,0.967368713,0.94483453,1.011572816,1.077260302,0.953512235,0.983143658,0.997463084,0.955785202,0.985878161,0.987207212,1.033805805
5585,F,2034,2034,Gaby 220,1,EtaMes,1.091791542,0.968563472,1.097047026,1.05619425,0.982905028,1.096857132,1.105902865,1.023246267,1.132689266,1.143796189,1.109734531,1.002966568
5586,F,2034,2034,Gaby 220,2,EtaMes,1.042972975,1.024706244,0.958653011,1.017710942,1.068560401,0.956468624,1.011456085,1.03675773,1.026356299,1.001882298,0.968119167,1.036608647
5587,F,2034,2034,Gaby 220,3,EtaMes,1.131358964,0.972754295,1.117955369,1.059428945,0.992782977,1.142008406,1.086606474,1.074748375,1.156537572,1.153445549,1.086283472,1.037805988
5588,F,2034,2034,Gaby 220,4,EtaMes,1.001984947,1.079990317,1.030015048,1.022940307,1.056628107,1.002765065,1.002609695,1.049862697,1.051667723,1.040628308,1.000634397,1.037310898
5589,F,2034,2034,Gaby 220,5,EtaMes,1.130803094,1.011578405,1.106733707,1.028757798,0.925351503,1.17404578,1.096646872,1.112514818,1.101604613,1.101529706,1.119152974,1.025474602
5590,F,2034,2034,Gaby 220,6,EtaMes,0.970486792,1.0026583,0.959452126,0.986350696,1.036231802,0.960708398,0.987401914,1.021727144,0.997608646,1.0255078,0.954328493,1.051215176
5591,F,2034,2034,Gaby 220,7,EtaMes,1.058506413,0.985313015,1.060414246,0.988889205,0.872248941,1.116478959,1.039693756,1.044886493,0.999482835,0.977247479,1.102122009,1.008293111
5592,F,2034,2034,Gaby 220,8,EtaMes,0.940016736,0.986469585,0.911218804,0.937421059,0.959656322,0.893185702,0.934131465,0.962041329,0.94826614,0.963665217,0.927880813,1.000120756
5593,F,2034,2034,Gaby 220,9,EtaMes,1.0380063,0.98809353,1.036246196,1.000864073,0.916226416,1.055414999,0.995803617,0.957976365,0.984403491,0.979871495,1.0675799,0.935812936
5594,F,2034,2034,Gaby 220,10,EtaMes,0.924081207,0.960313087,0.894984126,0.956627283,0.957033507,0.86237452,0.924545309,0.930844481,0.909848578,0.940798448,0.937945586,0.97198453
5595,F,2034,2034,Gaby 220,11,EtaMes,0.971757104,0.954359586,1.081191228,0.97636353,0.928117721,1.05894009,1.022677372,0.982128673,1.0499695,1.112384282,1.073503768,0.907786666
5596,F,2034,2034,Gaby 220,12,EtaMes,0.934018913,0.949725556,0.927848782,0.956874934,1.020932821,0.87985892,0.93583434,0.947988569,0.915311801,0.914457643,0.942532109,1.02290007
5597,F,2034,2034,Gaby 220,13,EtaMes,1.032826164,1.023484098,1.077060645,1.046716203,0.958244486,1.112419567,1.104600751,1.022366223,1.088552841,1.087898555,1.1093889,0.929506379
5598,F,2034,2034,Gaby 220,14,EtaMes,0.969664313,0.961925194,0.934562805,0.983771088,1.017832387,0.921964133,0.994451942,0.971243372,0.942322306,0.92351341,0.982576909,1.03591919
5599,F,2034,2034,Gaby 220,15,EtaMes,1.058156598,1.061332106,1.096487524,1.056728169,0.963860302,1.159145575,1.111495681,1.031529852,1.08454003,1.078861974,1.150789726,0.930281776
5600,F,2034,2034,Gaby 220,16,EtaMes,1.004856653,0.967368713,0.94483453,1.011572816,1.077260302,0.953512235,0.983143658,0.997463084,0.955785202,0.985878161,0.987207212,1.033805805
5601,F,2035,2035,Gaby 220,1,EtaMes,1.091791542,0.968563472,1.097047026,1.05619425,0.982905028,1.096857132,1.105902865,1.023246267,1.132689266,1.143796189,1.109734531,1.002966568
5602,F,2035,2035,Gaby 220,2,EtaMes,1.042972975,1.024706244,0.958653011,1.017710942,1.068560401,0.956468624,1.011456085,1.03675773,1.026356299,1.001882298,0.968119167,1.036608647
5603,F,2035,2035,Gaby 220,3,EtaMes,1.131358964,0.972754295,1.117955369,1.059428945,0.992782977,1.142008406,1.086606474,1.074748375,1.156537572,1.153445549,1.086283472,1.037805988
5604,F,2035,2035,Gaby 220,4,EtaMes,1.001984947,1.079990317,1.030015048,1.022940307,1.056628107,1.002765065,1.002609695,1.049862697,1.051667723,1.040628308,1.000634397,1.037310898
5605,F,2035,2035,Gaby 220,5,EtaMes,1.130803094,1.011578405,1.106733707,1.028757798,0.925351503,1.17404578,1.096646872,1.112514818,1.101604613,1.101529706,1.119152974,1.025474602
5606,F,2035,2035,Gaby 220,6,EtaMes,0.970486792,1.0026583,0.959452126,0.986350696,1.036231802,0.960708398,0.987401914,1.021727144,0.997608646,1.0255078,0.954328493,1.051215176
5607,F,2035,2035,Gaby 220,7,EtaMes,1.058506413,0.985313015,1.060414246,0.988889205,0.872248941,1.116478959,1.039693756,1.044886493,0.999482835,0.977247479,1.102122009,1.008293111
5608,F,2035,2035,Gaby 220,8,EtaMes,0.940016736,0.986469585,0.911218804,0.937421059,0.959656322,0.893185702,0.934131465,0.962041329,0.94826614,0.963665217,0.927880813,1.000120756
5609,F,2035,2035,Gaby 220,9,EtaMes,1.0380063,0.98809353,1.036246196,1.000864073,0.916226416,1.055414999,0.995803617,0.957976365,0.984403491,0.979871495,1.0675799,0.935812936
5610,F,2035,2035,Gaby 220,10,EtaMes,0.924081207,0.960313087,0.894984126,0.956627283,0.957033507,0.86237452,0.924545309,0.930844481,0.909848578,0.940798448,0.937945586,0.97198453
5611,F,2035,2035,Gaby 220,11,EtaMes,0.971757104,0.954359586,1.081191228,0.97636353,0.928117721,1.05894009,1.022677372,0.982128673,1.0499695,1.112384282,1.073503768,0.907786666
5612,F,2035,2035,Gaby 220,12,EtaMes,0.934018913,0.949725556,0.927848782,0.956874934,1.020932821,0.87985892,0.93583434,0.947988569,0.915311801,0.914457643,0.942532109,1.02290007
5613,F,2035,2035,Gaby 220,13,EtaMes,1.032826164,1.023484098,1.077060645,1.046716203,0.958244486,1.112419567,1.104600751,1.022366223,1.088552841,1.087898555,1.1093889,0.929506379
5614,F,2035,2035,Gaby 220,14,EtaMes,0.969664313,0.961925194,0.934562805,0.983771088,1.017832387,0.921964133,0.994451942,0.971243372,0.942322306,0.92351341,0.982576909,1.03591919
5615,F,2035,2035,Gaby 220,15,EtaMes,1.058156598,1.061332106,1.096487524,1.056728169,0.963860302,1.159145575,1.111495681,1.031529852,1.08454003,1.078861974,1.150789726,0.930281776
5616,F,2035,2035,Gaby 220,16,EtaMes,1.004856653,0.967368713,0.94483453,1.011572816,1.077260302,0.953512235,0.983143658,0.997463084,0.955785202,0.985878161,0.987207212,1.033805805
5617,F,2036,*,Gaby 220,1,EtaMes,1.091791542,0.968563472,1.097047026,1.05619425,0.982905028,1.096857132,1.105902865,1.023246267,1.132689266,1.143796189,1.109734531,1.002966568
5618,F,2036,*,Gaby 220,2,EtaMes,1.042972975,1.024706244,0.958653011,1.017710942,1.068560401,0.956468624,1.011456085,1.03675773,1.026356299,1.001882298,0.968119167,1.036608647
5619,F,2036,*,Gaby 220,3,EtaMes,1.131358964,0.972754295,1.117955369,1.059428945,0.992782977,1.142008406,1.086606474,1.074748375,1.156537572,1.153445549,1.086283472,1.037805988
5620,F,2036,*,Gaby 220,4,EtaMes,1.001984947,1.079990317,1.030015048,1.022940307,1.056628107,1.002765065,1.002609695,1.049862697,1.051667723,1.040628308,1.000634397,1.037310898
5621,F,2036,*,Gaby 220,5,EtaMes,1.130803094,1.011578405,1.106733707,1.028757798,0.925351503,1.17404578,1.096646872,1.112514818,1.101604613,1.101529706,1.119152974,1.025474602
5622,F,2036,*,Gaby 220,6,EtaMes,0.970486792,1.0026583,0.959452126,0.986350696,1.036231802,0.960708398,0.987401914,1.021727144,0.997608646,1.0255078,0.954328493,1.051215176
5623,F,2036,*,Gaby 220,7,EtaMes,1.058506413,0.985313015,1.060414246,0.988889205,0.872248941,1.116478959,1.039693756,1.044886493,0.999482835,0.977247479,1.102122009,1.008293111
5624,F,2036,*,Gaby 220,8,EtaMes,0.940016736,0.986469585,0.911218804,0.937421059,0.959656322,0.893185702,0.934131465,0.962041329,0.94826614,0.963665217,0.927880813,1.000120756
5625,F,2036,*,Gaby 220,9,EtaMes,1.0380063,0.98809353,1.036246196,1.000864073,0.916226416,1.055414999,0.995803617,0.957976365,0.984403491,0.979871495,1.0675799,0.935812936
5626,F,2036,*,Gaby 220,10,EtaMes,0.924081207,0.960313087,0.894984126,0.956627283,0.957033507,0.86237452,0.924545309,0.930844481,0.909848578,0.940798448,0.937945586,0.97198453
5627,F,2036,*,Gaby 220,11,EtaMes,0.971757104,0.954359586,1.081191228,0.97636353,0.928117721,1.05894009,1.022677372,0.982128673,1.0499695,1.112384282,1.073503768,0.907786666
5628,F,2036,*,Gaby 220,12,EtaMes,0.934018913,0.949725556,0.927848782,0.956874934,1.020932821,0.87985892,0.93583434,0.947988569,0.915311801,0.914457643,0.942532109,1.02290007
5629,F,2036,*,Gaby 220,13,EtaMes,1.032826164,1.023484098,1.077060645,1.046716203,0.958244486,1.112419567,1.104600751,1.022366223,1.088552841,1.087898555,1.1093889,0.929506379
5630,F,2036,*,Gaby 220,14,EtaMes,0.969664313,0.961925194,0.934562805,0.983771088,1.017832387,0.921964133,0.994451942,0.971243372,0.942322306,0.92351341,0.982576909,1.03591919
5631,F,2036,*,Gaby 220,15,EtaMes,1.058156598,1.061332106,1.096487524,1.056728169,0.963860302,1.159145575,1.111495681,1.031529852,1.08454003,1.078861974,1.150789726,0.930281776
5632,F,2036,*,Gaby 220,16,EtaMes,1.004856653,0.967368713,0.94483453,1.011572816,1.077260302,0.953512235,0.983143658,0.997463084,0.955785202,0.985878161,0.987207212,1.033805805
5633,F,2015,2015,El Tesoro 220,1,EtaMes,0,0,0,0,0,0,0,0,0,1.037313189,1.032004476,1.023226354
5634,F,2015,2015,El Tesoro 220,2,EtaMes,0,0,0,0,0,0,0,0,0,0.998755315,1.014007992,1.004860078
5635,F,2015,2015,El Tesoro 220,3,EtaMes,0,0,0,0,0,0,0,0,0,1.040719773,1.040922085,1.031359793
5636,F,2015,2015,El Tesoro 220,4,EtaMes,0,0,0,0,0,0,0,0,0,1.025604695,1.006082935,1.01307621
5637,F,2015,2015,El Tesoro 220,5,EtaMes,0,0,0,0,0,0,0,0,0,1.031194897,1.034961014,1.013282082
5638,F,2015,2015,El Tesoro 220,6,EtaMes,0,0,0,0,0,0,0,0,0,0.986961695,0.999624628,0.998285278
5639,F,2015,2015,El Tesoro 220,7,EtaMes,0,0,0,0,0,0,0,0,0,1.025873169,1.010137615,1.00996573
5640,F,2015,2015,El Tesoro 220,8,EtaMes,0,0,0,0,0,0,0,0,0,0.982309421,0.970013174,0.997598319
5641,F,2015,2015,El Tesoro 220,9,EtaMes,0,0,0,0,0,0,0,0,0,1.018793674,0.995332985,0.980979947
5642,F,2015,2015,El Tesoro 220,10,EtaMes,0,0,0,0,0,0,0,0,0,0.961750071,0.967662205,0.96809331
5643,F,2015,2015,El Tesoro 220,11,EtaMes,0,0,0,0,0,0,0,0,0,1.024839331,1.044560162,0.996580682
5644,F,2015,2015,El Tesoro 220,12,EtaMes,0,0,0,0,0,0,0,0,0,0.97412114,0.992191047,0.974970793
5645,F,2015,2015,El Tesoro 220,13,EtaMes,0,0,0,0,0,0,0,0,0,1.053142787,1.035786541,1.005185014
5646,F,2015,2015,El Tesoro 220,14,EtaMes,0,0,0,0,0,0,0,0,0,0.985283826,0.98008844,1.009245033
5647,F,2015,2015,El Tesoro 220,15,EtaMes,0,0,0,0,0,0,0,0,0,1.049227758,1.051311564,1.021331296
5648,F,2015,2015,El Tesoro 220,16,EtaMes,0,0,0,0,0,0,0,0,0,0.996192289,1.016746949,1.023789608
5649,F,2016,2016,El Tesoro 220,1,EtaMes,1.045204109,1.010585945,1.021569627,1.023162783,1.069566569,1.105780371,1.11959759,1.040867785,1.10740655,1.037316919,1.032008763,1.023227209
5650,F,2016,2016,El Tesoro 220,2,EtaMes,1.037439695,1.028740156,1.013784517,1.00928219,1.018991933,0.949857221,1.005394515,1.024648723,0.969735434,0.998755536,1.014011211,1.004860601
5651,F,2016,2016,El Tesoro 220,3,EtaMes,1.038029912,1.004017063,1.033864624,1.021281341,1.018035435,1.140854128,1.11409616,1.032431203,1.111550155,1.040717201,1.040920942,1.031357768
5652,F,2016,2016,El Tesoro 220,4,EtaMes,1.02420698,1.016714584,1.006260289,1.013744535,1.026382043,0.968673237,0.988233918,1.012048729,0.975091277,1.025601981,1.006080454,1.013075074
5653,F,2016,2016,El Tesoro 220,5,EtaMes,1.032310908,1.015125772,1.0067898,1.018081233,0.977695853,1.12637278,1.099730699,1.027845072,1.103623987,1.031185263,1.034967462,1.013306848
5654,F,2016,2016,El Tesoro 220,6,EtaMes,0.9606374,1.001757924,0.988068342,0.999856417,1.008950808,0.964734509,0.974029884,1.004669686,0.965609249,0.986962776,0.999621829,0.998276557
5655,F,2016,2016,El Tesoro 220,7,EtaMes,1.027304234,0.985108416,0.998963363,0.988262296,0.977117788,1.101534043,1.048847471,1.002234725,1.081076845,1.025881779,1.010143253,1.009961088
5656,F,2016,2016,El Tesoro 220,8,EtaMes,0.944344435,0.979748116,0.963260086,0.992719374,0.970048578,0.938717759,0.951596722,0.977010017,0.947219034,0.982310825,0.970013187,0.997601334
5657,F,2016,2016,El Tesoro 220,9,EtaMes,1.009546826,0.966245994,0.989592302,0.990764449,0.970201836,1.083073931,1.035582517,0.978708803,1.061168413,1.018792265,0.995334293,0.980982481
5658,F,2016,2016,El Tesoro 220,10,EtaMes,0.943619152,0.972288322,0.953425379,0.965193681,0.951449309,0.910306051,0.940581168,0.963588811,0.930214234,0.961749353,0.967663753,0.968091858
5659,F,2016,2016,El Tesoro 220,11,EtaMes,1.013179717,0.987346702,0.995119885,0.994560439,0.966353275,1.091963824,1.045477095,0.988490176,1.061604531,1.024830638,1.044547153,0.996587038
5660,F,2016,2016,El Tesoro 220,12,EtaMes,0.980486473,0.987549677,0.993213644,0.959891684,0.968307686,0.871788467,0.947869219,0.983071462,0.951336111,0.974121047,0.992188999,0.974967757
5661,F,2016,2016,El Tesoro 220,13,EtaMes,1.035852213,0.992733185,1.013469393,1.03140582,1.014957628,1.112579062,1.067198526,1.012404703,1.091415534,1.05314774,1.0357793,1.005185284
5662,F,2016,2016,El Tesoro 220,14,EtaMes,1.002045142,1.00458011,1.014352773,0.986320412,0.992144509,0.900694498,0.940652719,0.999144674,0.966729604,0.985288334,0.980087197,1.009243368
5663,F,2016,2016,El Tesoro 220,15,EtaMes,1.045804503,1.013826593,1.016135031,1.023982121,1.045954425,1.121784006,1.09823152,1.039221406,1.10957758,1.04922985,1.051312472,1.021338473
5664,F,2016,2016,El Tesoro 220,16,EtaMes,1.024040461,1.023841879,1.016111785,1.005903267,1.006428747,0.926491843,0.966554435,1.025182684,0.986759363,0.996195008,1.016748609,1.023786635
